Datetime,open,high,low,close,adj_close,volume,adj_high,adj_low
2022-04-19 09:30:00,165.02000427246094,166.50999450683594,163.91000366210938,166.27499389648438,166.27499389648438,16038993,166.50999450683594,163.91000366210938
2022-04-19 10:30:00,166.27000427246094,167.44000244140625,166.22000122070312,167.22999572753906,167.22999572753906,8731307,167.44000244140625,166.22000122070312
2022-04-19 11:30:00,167.23500061035156,167.4499969482422,166.47999572753906,166.5,166.5,5895181,167.4499969482422,166.47999572753906
2022-04-19 12:30:00,166.49000549316406,166.67999267578125,166.1199951171875,166.12669372558594,166.12669372558594,4398224,166.67999267578125,166.1199951171875
2022-04-19 13:30:00,166.1300048828125,166.64999389648438,165.85499572753906,166.3699951171875,166.3699951171875,5800651,166.64999389648438,165.85499572753906
2022-04-19 14:30:00,166.3699951171875,167.61700439453125,166.14999389648438,167.49000549316406,167.49000549316406,6694082,167.61700439453125,166.14999389648438
2022-04-19 15:30:00,167.4949951171875,167.82000732421875,166.94500732421875,167.4600067138672,167.4600067138672,9254646,167.82000732421875,166.94500732421875
2022-04-20 09:30:00,168.75999450683594,168.8800048828125,166.50999450683594,168.0800018310547,168.0800018310547,16742428,168.8800048828125,166.50999450683594
2022-04-20 10:30:00,168.08999633789062,168.39999389648438,166.5800018310547,166.7899932861328,166.7899932861328,8702097,168.39999389648438,166.5800018310547
2022-04-20 11:30:00,166.8000030517578,167.28500366210938,166.10000610351562,166.4842071533203,166.4842071533203,6526300,167.28500366210938,166.10000610351562
2022-04-20 12:30:00,166.48069763183594,167.58999633789062,166.41000366210938,167.43499755859375,167.43499755859375,6117410,167.58999633789062,166.41000366210938
2022-04-20 13:30:00,167.41000366210938,168.0800018310547,167.0800018310547,167.1300048828125,167.1300048828125,5995996,168.0800018310547,167.0800018310547
2022-04-20 14:30:00,167.13999938964844,167.60000610351562,166.4499969482422,167.4250030517578,167.4250030517578,7364081,167.60000610351562,166.4499969482422
2022-04-20 15:30:00,167.4199981689453,167.94000244140625,167.00999450683594,167.22999572753906,167.22999572753906,9461741,167.94000244140625,167.00999450683594
2022-04-21 09:30:00,168.91000366210938,170.8699951171875,168.44500732421875,170.69500732421875,170.69500732421875,20751986,170.8699951171875,168.44500732421875
2022-04-21 10:30:00,170.6999969482422,171.52999877929688,170.13999938964844,171.19000244140625,171.19000244140625,12087541,171.52999877929688,170.13999938964844
2022-04-21 11:30:00,171.18499755859375,171.23500061035156,169.6999969482422,169.73500061035156,169.73500061035156,11067259,171.23500061035156,169.6999969482422
2022-04-21 12:30:00,169.72000122070312,170.10000610351562,168.0500030517578,168.97000122070312,168.97000122070312,8514886,170.10000610351562,168.0500030517578
