Datetime,open,high,low,close,adj_close,volume,adj_high,adj_low
2022-04-19 09:30:00,127.6915054321289,129.385498046875,126.99949645996094,128.93841552734375,128.93841552734375,312783,129.385498046875,126.99949645996094
2022-04-19 10:30:00,129.02200317382812,129.5709991455078,129.02200317382812,129.34375,129.34375,202757,129.5709991455078,129.02200317382812
2022-04-19 11:30:00,129.4239959716797,129.69900512695312,129.14199829101562,129.3990020751953,129.3990020751953,119334,129.69900512695312,129.14199829101562
2022-04-19 12:30:00,129.363525390625,129.5500030517578,129.08450317382812,129.08450317382812,129.08450317382812,66084,129.5500030517578,129.08450317382812
2022-04-19 13:30:00,129.13499450683594,129.45849609375,128.81948852539062,129.00698852539062,129.00698852539062,86042,129.45849609375,128.81948852539062
2022-04-19 14:30:00,129.12049865722656,130.16751098632812,128.8518524169922,130.05149841308594,130.05149841308594,135257,130.16751098632812,128.8518524169922
2022-04-19 15:30:00,130.06948852539062,130.33299255371094,129.64849853515625,130.0050048828125,130.0050048828125,197048,130.33299255371094,129.64849853515625
2022-04-20 09:30:00,131.2344970703125,131.29000854492188,127.9947509765625,129.35450744628906,129.35450744628906,501637,131.29000854492188,127.9947509765625
2022-04-20 10:30:00,129.406494140625,129.9147491455078,128.05050659179688,128.322998046875,128.322998046875,192861,129.9147491455078,128.05050659179688
2022-04-20 11:30:00,128.33900451660156,128.77850341796875,127.5,127.79100036621094,127.79100036621094,143557,128.77850341796875,127.5
2022-04-20 12:30:00,127.76300048828125,128.68800354003906,127.70849609375,128.64700317382812,128.64700317382812,147656,128.68800354003906,127.70849609375
2022-04-20 13:30:00,128.65200805664062,129.31800842285156,128.28050231933594,128.28050231933594,128.28050231933594,86417,129.31800842285156,128.28050231933594
2022-04-20 14:30:00,128.35899353027344,128.35899353027344,127.56400299072266,128.11849975585938,128.11849975585938,132894,128.35899353027344,127.56400299072266
2022-04-20 15:30:00,128.08799743652344,128.74301147460938,127.80500793457031,128.0800018310547,128.0800018310547,202311,128.74301147460938,127.80500793457031
2022-04-21 09:30:00,129.25,130.09849548339844,128.40699768066406,128.9300079345703,128.9300079345703,290139,130.09849548339844,128.40699768066406
2022-04-21 10:30:00,128.94725036621094,129.10350036621094,127.68550109863281,127.84150695800781,127.84150695800781,148768,129.10350036621094,127.68550109863281
2022-04-21 11:30:00,127.82049560546875,127.9885025024414,126.38774108886719,126.40999603271484,126.40999603271484,173533,127.9885025024414,126.38774108886719
2022-04-21 12:30:00,126.4949951171875,126.73675537109375,125.65324401855469,126.3499984741211,126.3499984741211,163532,126.73675537109375,125.65324401855469
2022-04-21 13:30:00,126.44999694824219,126.4594955444336,124.94999694824219,125.1915054321289,125.1915054321289,297213,126.4594955444336,124.94999694824219
2022-04-21 14:30:00,125.1780014038086,125.43910217285156,124.5405044555664,125.12049865722656,125.12049865722656,233217,125.43910217285156,124.5405044555664
2022-04-21 15:30:00,125.06974792480469,125.1405029296875,124.52650451660156,124.81449890136719,124.81449890136719,278534,125.1405029296875,124.52650451660156
2022-04-22 09:30:00,125.0,125.4020004272461,121.8897476196289,121.8897476196289,121.8897476196289,596628,125.4020004272461,121.8897476196289
2022-04-22 10:30:00,121.906494140625,122.75999450683594,121.7342529296875,122.18180084228516,122.18180084228516,294652,122.75999450683594,121.7342529296875
2022-04-22 11:30:00,122.25749206542969,122.3306655883789,120.52149963378906,120.70649719238281,120.70649719238281,305202,122.3306655883789,120.52149963378906
2022-04-22 12:30:00,120.71875,121.04949951171875,119.71299743652344,120.062255859375,120.062255859375,290583,121.04949951171875,119.71299743652344
2022-04-22 13:30:00,120.14749908447266,120.40049743652344,118.9260025024414,120.13299560546875,120.13299560546875,303355,120.40049743652344,118.9260025024414
2022-04-22 14:30:00,120.13349914550781,120.1677474975586,118.92500305175781,119.84449768066406,119.84449768066406,328946,120.1677474975586,118.92500305175781
2022-04-22 15:30:00,119.93199157714844,120.74000549316406,119.47149658203125,119.53800201416016,119.53800201416016,461670,120.74000549316406,119.47149658203125
2022-04-25 09:30:00,119.10099792480469,122.58399963378906,118.51100158691406,122.44999694824219,122.44999694824219,642931,122.58399963378906,118.51100158691406
2022-04-25 10:30:00,122.5574951171875,123.27750396728516,120.6949691772461,120.77850341796875,120.77850341796875,383108,123.27750396728516,120.6949691772461
2022-04-25 11:30:00,120.8134994506836,121.63863372802734,119.90250396728516,121.26350402832031,121.26350402832031,184985,121.63863372802734,119.90250396728516
2022-04-25 12:30:00,121.3064956665039,122.031005859375,121.12481689453125,121.93550109863281,121.93550109863281,127394,122.031005859375,121.12481689453125
2022-04-25 13:30:00,121.80582427978516,122.12703704833984,121.093994140625,121.99100494384766,121.99100494384766,168669,122.12703704833984,121.093994140625
2022-04-25 14:30:00,122.0,122.68824768066406,121.29549407958984,122.34150695800781,122.34150695800781,206051,122.68824768066406,121.29549407958984
2022-04-25 15:30:00,122.3292465209961,123.15450286865234,122.24800109863281,123.0564956665039,123.0564956665039,374282,123.15450286865234,122.24800109863281
2022-04-26 09:30:00,122.29449462890625,122.50999450683594,118.81800842285156,119.79449462890625,119.79449462890625,672558,122.50999450683594,118.81800842285156
2022-04-26 10:30:00,119.81700134277344,120.02325439453125,118.83399963378906,119.05074310302734,119.05074310302734,385729,120.02325439453125,118.83399963378906
2022-04-26 11:30:00,119.06700134277344,120.5364990234375,118.51100158691406,120.17500305175781,120.17500305175781,372472,120.5364990234375,118.51100158691406
2022-04-26 12:30:00,120.17950439453125,120.32649993896484,119.01100158691406,119.0637435913086,119.0637435913086,179913,120.32649993896484,119.01100158691406
2022-04-26 13:30:00,119.06099700927734,120.39825439453125,118.8487548828125,120.39825439453125,120.39825439453125,281505,120.39825439453125,118.8487548828125
2022-04-26 14:30:00,120.27249908447266,121.3115005493164,119.43489837646484,119.51824951171875,119.51824951171875,428465,121.3115005493164,119.43489837646484
2022-04-26 15:30:00,119.4645004272461,119.72550201416016,118.73799896240234,118.88299560546875,118.88299560546875,520303,119.72550201416016,118.73799896240234
2022-04-27 09:30:00,114.46925354003906,117.00300598144531,112.75300598144531,113.27950286865234,113.27950286865234,1949900,117.00300598144531,112.75300598144531
2022-04-27 10:30:00,113.31624603271484,115.8502426147461,112.73649597167969,114.45024108886719,114.45024108886719,591700,115.8502426147461,112.73649597167969
2022-04-27 11:30:00,114.49150085449219,116.15118408203125,113.6834945678711,116.01100158691406,116.01100158691406,373994,116.15118408203125,113.6834945678711
2022-04-27 12:30:00,116.04949951171875,116.4000015258789,114.69832611083984,115.44999694824219,115.44999694824219,365747,116.4000015258789,114.69832611083984
2022-04-27 13:30:00,115.5,115.88850402832031,114.22200012207031,114.47003173828125,114.47003173828125,255673,115.88850402832031,114.22200012207031
2022-04-27 14:30:00,114.34049987792969,115.28950500488281,113.5781021118164,113.7959976196289,113.7959976196289,330273,115.28950500488281,113.5781021118164
2022-04-27 15:30:00,113.72237396240234,114.63050842285156,113.25849914550781,114.29399108886719,114.29399108886719,426609,114.63050842285156,113.25849914550781
2022-04-28 09:30:00,116.41500091552734,116.69999694824219,114.11500549316406,115.11500549316406,115.11500549316406,771587,116.69999694824219,114.11500549316406
2022-04-28 10:30:00,115.0780029296875,116.57450103759766,114.95249938964844,116.34849548339844,116.34849548339844,302060,116.57450103759766,114.95249938964844
2022-04-28 11:30:00,116.3175048828125,116.9729995727539,115.57774353027344,116.9625015258789,116.9625015258789,195179,116.9729995727539,115.57774353027344
2022-04-28 12:30:00,116.9635009765625,119.2439956665039,116.9020004272461,118.70550537109375,118.70550537109375,294555,119.2439956665039,116.9020004272461
2022-04-28 13:30:00,118.62950134277344,118.98699951171875,118.31449890136719,118.90849304199219,118.90849304199219,161591,118.98699951171875,118.31449890136719
2022-04-28 14:30:00,118.9262466430664,119.64949798583984,118.6550064086914,119.25550842285156,119.25550842285156,224021,119.64949798583984,118.6550064086914
2022-04-28 15:30:00,119.29499816894531,119.35400390625,118.05374908447266,118.51350402832031,118.51350402832031,297127,119.35400390625,118.05374908447266
2022-04-29 09:30:00,116.7344970703125,117.854248046875,116.11750793457031,116.4489974975586,116.4489974975586,424863,117.854248046875,116.11750793457031
2022-04-29 10:30:00,116.40350341796875,116.77950286865234,115.86199951171875,116.48500061035156,116.48500061035156,220306,116.77950286865234,115.86199951171875
2022-04-29 11:30:00,116.46075439453125,117.15150451660156,115.90550231933594,116.2020034790039,116.2020034790039,133987,117.15150451660156,115.90550231933594
2022-04-29 12:30:00,116.1985092163086,116.8425064086914,116.0,116.47099304199219,116.47099304199219,139540,116.8425064086914,116.0
2022-04-29 13:30:00,116.55699157714844,116.77989196777344,115.32149505615234,115.510498046875,115.510498046875,147053,116.77989196777344,115.32149505615234
2022-04-29 14:30:00,115.43299865722656,115.46052551269531,114.8115005493164,114.94749450683594,114.94749450683594,211524,115.46052551269531,114.8115005493164
2022-04-29 15:30:00,115.0114974975586,115.1500015258789,113.81449890136719,114.1094970703125,114.1094970703125,405124,115.1500015258789,113.81449890136719
2022-05-02 09:30:00,114.05775451660156,115.55949401855469,112.5999984741211,115.5352554321289,115.5352554321289,406286,115.55949401855469,112.5999984741211
2022-05-02 10:30:00,115.5405044555664,116.1157455444336,114.38600158691406,114.7719955444336,114.7719955444336,204391,116.1157455444336,114.38600158691406
2022-05-02 11:30:00,114.94300842285156,115.60975646972656,114.6624984741211,115.0949935913086,115.0949935913086,111931,115.60975646972656,114.6624984741211
2022-05-02 12:30:00,115.1762466430664,115.44950103759766,113.96324157714844,114.22099304199219,114.22099304199219,152100,115.44950103759766,113.96324157714844
2022-05-02 13:30:00,114.1344985961914,114.86650085449219,113.63199615478516,114.0300064086914,114.0300064086914,170327,114.86650085449219,113.63199615478516
2022-05-02 14:30:00,113.9439926147461,116.05450439453125,113.77214050292969,115.68509674072266,115.68509674072266,207130,116.05450439453125,113.77214050292969
2022-05-02 15:30:00,115.76800537109375,116.74549865722656,115.76800537109375,116.55250549316406,116.55250549316406,288010,116.74549865722656,115.76800537109375
2022-05-03 09:30:00,116.43050384521484,117.56600189208984,116.05049896240234,116.8918685913086,116.8918685913086,283980,117.56600189208984,116.05049896240234
